vehicle_id,category,climatisation,color,condition,created_at,description,fuel_type,gearbox,klm_counter,mark,model,type,updated_at,year
3848,Cafe Racer,Non fonctionnel,Vert,Neuf,2024-12-25 16:17:04.569436,itaque laudantium rem magnam aut quibusdam repellat dicta exercitationem sint velit id est pariatur nobis labore et doloribus est maiores aut dolorum molestiae impedit sit et aut animi officia consequuntur incidunt eos fugit voluptas animi consequatur sed et qui,Électrique,Manuel,751,Harley-Davidson,Road King,Moto,2024-12-25 16:17:04.569438,1971
3849,Standard,Bonne état,Violet,Occasion,2024-12-25 16:17:05.05257,quo culpa optio beatae sed sunt qui ut provident consequatur dolores tenetur molestias sequi iusto officiis similique aut sit et minima amet velit doloremque dolores similique voluptatem voluptatibus similique ab ipsa voluptates dolore hic adipisci eligendi fugiat,Électrique,Manuel,128154,Suzuki,Burgman 400,Moto,2024-12-25 16:17:05.052579,1985
3850,Coupé,Mauvaise état,Orange,Peu Endommagé,2024-12-25 16:17:06.099048,recusandae eius libero esse nostrum suscipit accusantium nesciunt totam perspiciatis in incidunt,Hybride,Manuel,194041,Volkswagen,Eos,Voiture,2024-12-25 16:17:06.099056,2011
3851,SUV,Très bonne état,Gris,Occasion,2024-12-25 16:17:07.251557,dolores error amet dolor sed soluta qui vel minus reiciendis fuga itaque neque totam aut quia,Électrique,Automatique,150124,Hyundai,Tucson,Voiture,2024-12-25 16:17:07.251566,1992
3852,Pick-up,Non fonctionnel,Noir,Neuf,2024-12-25 16:17:08.401792,dicta natus natus ut in rerum dignissimos voluptatem quo adipisci molestias voluptate et ut eaque odit asperiores voluptate nulla sit est temporibus quis voluptatem eos voluptatem sequi accusamus iste et neque veritatis ad necessitatibus ex est,Électrique,Automatique,94847,Volkswagen,Jetta,Voiture,2024-12-25 16:17:08.401798,1999
3853,Coupé,Bonne état,Vert,Occasion,2024-12-25 16:17:08.92607,quam aut in est doloremque rem architecto repellendus est ut officiis nam aspernatur et omnis error expedita culpa non neque non qui maiores soluta dignissimos nobis facere tempore magnam eum beatae,Diesel,Manuel,129601,Volkswagen,Tiguan,Voiture,2024-12-25 16:17:08.926074,1999
3854,Cruiser,Bonne état,Blanc,Occasion,2024-12-25 16:17:09.426636,omnis tempora eos aut voluptatem est rerum inventore at aut aut sapiente sed nihil illum et accusamus illum consectetur quia occaecati blanditiis impedit officiis non,Diesel,Semi-Automatique,157067,Suzuki,Katana,Moto,2024-12-25 16:17:09.426644,1980
3855,Cafe Racer,Très bonne état,Gris,Occasion,2024-12-25 16:17:09.879009,est excepturi ducimus qui labore dolorem laborum enim omnis qui porro inventore sint et dicta excepturi ut consequuntur placeat placeat quia tempore,Diesel,Automatique,94528,Kawasaki,Vulcan S,Moto,2024-12-25 16:17:09.879017,2005
3856,Roadster,Mauvaise état,Jaune,Peu Endommagé,2024-12-25 16:17:10.32777,omnis deserunt mollitia quo dignissimos id quia consequatur ullam adipisci et eum aut iusto corrupti praesentium rerum vel sapiente delectus soluta dolor,Diesel,Semi-Automatique,195795,Volkswagen,Jetta,Voiture,2024-12-25 16:17:10.327775,2023
3857,Cruiser,Très bonne état,Vert,Peu Endommagé,2024-12-25 16:17:10.780192,eveniet est dolorum aliquam in cumque cum ea mollitia sed modi non sed in magnam et illo voluptatibus tempore delectus incidunt at eum magni quasi ut doloremque eligendi sed iure tempore voluptatum id voluptatem odit,Hybride,Semi-Automatique,164161,Honda,CRF450R,Moto,2024-12-25 16:17:10.7802,1990
3858,Crossover,Moyenne état,Violet,Peu Endommagé,2024-12-25 16:17:11.249231,hic et minus facere qui est velit quasi iusto est hic fugit sed,Diesel,Semi-Automatique,158453,Volkswagen,Tiguan,Voiture,2024-12-25 16:17:11.249237,2001
3859,Electric,Moyenne état,Vert,Occasion,2024-12-25 16:17:11.705347,quos culpa eos ullam enim nulla molestiae dolorem officia tempore quidem sint ratione atque velit et tempora quo qui rem consequatur atque numquam voluptatum est placeat doloribus ut reiciendis animi,Électrique,Semi-Automatique,170472,Harley-Davidson,Road King,Moto,2024-12-25 16:17:11.705353,1978
3860,Sport,Bonne état,Blanc,Occasion,2024-12-25 16:17:12.155037,voluptas aut earum autem saepe et dolorum molestiae ipsa quia eum et modi quidem consequatur ut a alias molestiae rerum distinctio ullam optio totam harum et occaecati quos esse illo et unde repudiandae autem debitis,Hybride,Semi-Automatique,148000,Ford,Mustang,Voiture,2024-12-25 16:17:12.155045,1996
3861,Electric,Moyenne état,Rouge,Occasion,2024-12-25 16:17:12.607111,necessitatibus ullam recusandae dolores voluptas harum occaecati corporis aperiam repellendus voluptatem recusandae aspernatur expedita cumque quo facilis,Hybride,Automatique,38511,Suzuki,Boulevard M109R,Moto,2024-12-25 16:17:12.607118,1981
3862,Standard,Moyenne état,Noir,Peu Endommagé,2024-12-25 16:17:13.079682,nesciunt nulla quas officiis voluptatem ab velit cupiditate voluptatem ipsam et dolorem aspernatur et nobis laborum odit,Essence,Automatique,154073,BMW,K1600GTL,Moto,2024-12-25 16:17:13.07969,1990
3863,Coupé,Très bonne état,Orange,Neuf,2024-12-25 16:17:13.720656,eos corrupti omnis qui quam et atque quas tempore occaecati laboriosam aut fuga sint assumenda quo est voluptatem et nobis,Hybride,Semi-Automatique,30597,Volkswagen,Passat,Voiture,2024-12-25 16:17:13.720663,1986
3864,Coupé,Très bonne état,Rose,Neuf,2024-12-25 16:17:14.178725,voluptatibus maxime blanditiis modi voluptatibus occaecati architecto exercitationem expedita est reiciendis quibusdam vel autem ut omnis harum laborum quisquam sint laborum ut nisi sint est fugit nemo perspiciatis eligendi unde qui quisquam est natus iusto nihil temporibus dolorem molestiae,Hybride,Automatique,150958,Chevrolet,Colorado,Voiture,2024-12-25 16:17:14.178729,2017
3865,Cruiser,Très bonne état,Orange,Neuf,2024-12-25 16:17:14.630375,rem nulla aliquid nostrum temporibus aut veritatis tempore et veritatis non nulla iusto,Électrique,Manuel,161225,BMW,F900R,Moto,2024-12-25 16:17:14.63038,2007
3866,Crossover,Mauvaise état,Rose,Neuf,2024-12-25 16:17:15.088094,quas nulla omnis fuga sequi dignissimos consectetur accusantium et veniam consequatur est hic nobis necessitatibus sit dignissimos aut rem corrupti qui voluptatum ipsum voluptas at saepe molestias sunt quo iusto perspiciatis,Hybride,Semi-Automatique,198649,Nissan,Murano,Voiture,2024-12-25 16:17:15.088101,2017
3867,Dual-Sport,Mauvaise état,Bleu,Peu Endommagé,2024-12-25 16:17:15.540097,at quo aut nemo ea est vitae amet quidem quod accusamus optio voluptatum animi fuga enim non odio dolorem repudiandae accusantium nisi nulla aut voluptatem excepturi voluptas nostrum sit sed fugit nesciunt mollitia nam beatae et,Diesel,Semi-Automatique,194400,Honda,Gold Wing,Moto,2024-12-25 16:17:15.540101,1987
3868,Cafe Racer,Moyenne état,Blanc,Occasion,2024-12-25 16:17:15.992993,omnis rem molestias provident dolorem neque molestiae nulla odit expedita voluptatem quod et inventore sed omnis corrupti magnam dolor consequatur accusantium vitae consequatur earum magnam,Électrique,Manuel,98574,Suzuki,V-Strom 650,Moto,2024-12-25 16:17:15.993002,1995
3869,Electric,Très bonne état,Jaune,Peu Endommagé,2024-12-25 16:17:16.443766,sed similique aut laborum commodi voluptatem itaque a optio at consequatur consequatur velit doloribus dolor sit architecto et et in architecto ipsum quis quis voluptas ut optio delectus voluptate laudantium et,Diesel,Semi-Automatique,88457,Honda,Africa Twin,Moto,2024-12-25 16:17:16.443772,1982
3870,Utilitaire,Très bonne état,Jaune,Neuf,2024-12-25 16:17:16.947102,voluptatem quia exercitationem in aspernatur similique adipisci et commodi aut distinctio sed in cupiditate nesciunt quos et voluptatem facere quae rem quo mollitia non rerum laborum eos cumque in asperiores corporis,Électrique,Semi-Automatique,127680,BMW,Serie 3,Voiture,2024-12-25 16:17:16.947107,1975
3871,Hatchback,Mauvaise état,Vert,Occasion,2024-12-25 16:17:17.411025,hic dolorem cum sed magnam ut et error voluptatem voluptatem voluptatum assumenda impedit quia et est et ut unde qui optio sed natus veritatis ipsam consectetur nam nemo odit occaecati veniam minima ipsa possimus quidem qui,Hybride,Automatique,171525,Toyota,Avalon,Voiture,2024-12-25 16:17:17.411059,1977
3872,Pick-up,Moyenne état,Jaune,Neuf,2024-12-25 16:17:17.861279,at est mollitia necessitatibus aspernatur modi dolore minima quia distinctio similique voluptas omnis veritatis quis libero ullam esse dolor et pariatur vel accusantium quos sit id in quia similique,Électrique,Semi-Automatique,82639,BMW,X1,Voiture,2024-12-25 16:17:17.861284,1980
3873,Electric,Bonne état,Bleu,Occasion,2024-12-25 16:17:18.31096,qui dolore est molestias sapiente vitae unde sit dolor consequatur mollitia ad dolor natus debitis soluta sunt quo aut accusamus dolores culpa facilis ut quia minus qui ad voluptas numquam omnis aut,Électrique,Automatique,198194,Ducati,Hypermotard,Moto,2024-12-25 16:17:18.310966,1989
3874,Roadster,Très bonne état,Rose,Peu Endommagé,2024-12-25 16:17:18.765723,qui blanditiis doloremque magni consequatur blanditiis in at velit nostrum voluptates ex animi dicta fugit atque quis illum est placeat rerum corrupti reprehenderit nostrum magni voluptas qui sunt autem,Électrique,Semi-Automatique,58532,Honda,Civic,Voiture,2024-12-25 16:17:18.765728,2022
3875,Standard,Mauvaise état,Violet,Peu Endommagé,2024-12-25 16:17:19.32612,doloremque quam provident sunt sunt tempore excepturi et corrupti eum iste recusandae perferendis aut consequatur unde repellat incidunt sequi amet,Diesel,Semi-Automatique,139770,Honda,CB300R,Moto,2024-12-25 16:17:19.326127,1997
3876,Adventure,Mauvaise état,Bleu,Neuf,2024-12-25 16:17:20.523028,eveniet occaecati hic aspernatur modi odit nemo asperiores id quae voluptatum occaecati at minus enim accusamus,Diesel,Automatique,54892,Honda,Rebel 500,Moto,2024-12-25 16:17:20.523034,1975
3877,Dual-Sport,Mauvaise état,Noir,Neuf,2024-12-25 16:17:21.762963,consequatur qui fuga dolorum debitis nihil occaecati voluptatem qui rem consequatur soluta natus non soluta dolorem iure rem quibusdam deleniti animi et vitae illo eos dicta placeat consequuntur aut voluptate rerum culpa temporibus,Essence,Semi-Automatique,92491,Honda,CB650R,Moto,2024-12-25 16:17:21.762971,2003
3878,Crossover,Non fonctionnel,Orange,Neuf,2024-12-25 16:17:22.872623,et et vitae inventore nemo quidem magni eius voluptatem fuga cum beatae voluptates ipsum pariatur veritatis iusto similique dolor eum eius voluptatibus dolorum id,Électrique,Manuel,36409,Ford,Bronco,Voiture,2024-12-25 16:17:22.87263,2011
3879,Break,Très bonne état,Bleu,Peu Endommagé,2024-12-25 16:17:23.346975,sunt vel ratione explicabo enim sit autem culpa vero ea quo reprehenderit autem quo qui vel eum facilis optio minus,Électrique,Automatique,181875,Toyota,Sienna,Voiture,2024-12-25 16:17:23.346983,1989
3880,Utilitaire,Bonne état,Rouge,Neuf,2024-12-25 16:17:23.796509,voluptas possimus ducimus doloribus nemo velit molestiae nam ut dolores dolore est quia saepe fuga blanditiis ut maiores dolor et dolor atque aliquid inventore eligendi nam repellendus error optio sapiente quod minus ut amet sed,Hybride,Manuel,52789,Toyota,RAV4,Voiture,2024-12-25 16:17:23.796516,2019
3881,Roadster,Très bonne état,Orange,Neuf,2024-12-25 16:17:24.250691,dicta a nisi dignissimos repudiandae dolores ut corporis eveniet possimus voluptatum sunt tempora qui sit,Essence,Semi-Automatique,45811,Nissan,Versa,Voiture,2024-12-25 16:17:24.250696,1975
3882,Touring,Très bonne état,Orange,Peu Endommagé,2024-12-25 16:17:24.703997,cupiditate possimus id aut et soluta sit harum libero laudantium illo eos ut deserunt ratione asperiores,Diesel,Automatique,139116,Suzuki,Hayabusa,Moto,2024-12-25 16:17:24.704001,2013
3883,Hatchback,Non fonctionnel,Blanc,Occasion,2024-12-25 16:17:25.157261,qui exercitationem eaque commodi officia iure est minus sapiente dolore assumenda explicabo sunt eius laborum quia est et qui deleniti quo cumque aliquid magnam odio et deserunt molestiae saepe voluptas,Diesel,Semi-Automatique,59106,Honda,Civic,Voiture,2024-12-25 16:17:25.157268,1996
3884,Crossover,Moyenne état,Rose,Neuf,2024-12-25 16:17:25.604377,aut non sequi et molestiae ut maxime voluptatem reiciendis eaque quis ad et deserunt ipsa voluptatem ratione a ad perferendis omnis qui placeat tenetur commodi eos consectetur eligendi,Électrique,Semi-Automatique,137791,Toyota,Highlander,Voiture,2024-12-25 16:17:25.604384,2017
3885,Touring,Mauvaise état,Jaune,Neuf,2024-12-25 16:17:26.053413,quibusdam amet repudiandae quaerat dolor aliquid nam non expedita qui facere veritatis odit numquam saepe facere quia est autem quia et,Diesel,Semi-Automatique,6957,Ducati,Streetfighter,Moto,2024-12-25 16:17:26.053422,2016
3886,Chopper,Mauvaise état,Orange,Occasion,2024-12-25 16:17:26.504526,id debitis asperiores sunt est perspiciatis quaerat est qui voluptatem quia omnis qui non voluptas inventore doloremque minus minus non asperiores placeat,Diesel,Automatique,14583,Yamaha,MT-07,Moto,2024-12-25 16:17:26.504533,1984
3887,Monospace,Moyenne état,Jaune,Peu Endommagé,2024-12-25 16:17:27.010695,magni cupiditate illo explicabo nulla dolores porro dolor dolorem sint culpa laborum voluptas quam qui eum dolor voluptates consequatur ullam perferendis unde ea ratione neque aperiam earum facilis est rem aut odit quos incidunt,Électrique,Automatique,72915,Audi,A3,Voiture,2024-12-25 16:17:27.010702,1984
3888,Dual-Sport,Bonne état,Violet,Occasion,2024-12-25 16:17:27.465249,nam omnis temporibus et at porro dolor iste ipsam et possimus explicabo et incidunt sed iure sit placeat dolores eveniet blanditiis voluptate consequatur veniam molestias iste cupiditate odio a accusantium vel,Électrique,Automatique,101796,KTM,1290 Super Duke R,Moto,2024-12-25 16:17:27.465255,1985
3889,Sport,Bonne état,Noir,Peu Endommagé,2024-12-25 16:17:27.922751,ad dolorem rerum aspernatur quasi placeat cumque temporibus voluptatem soluta mollitia nihil officia consequuntur in velit adipisci vel quo ullam praesentium aut aut quia ut consectetur,Électrique,Manuel,74609,Mercedes-Benz,CLS,Voiture,2024-12-25 16:17:27.922758,1979
3890,Electric,Très bonne état,Rose,Occasion,2024-12-25 16:17:28.373826,voluptas qui quibusdam et et quis sint qui et necessitatibus consequuntur quis et sapiente nulla velit minus magni vitae exercitationem in neque cum sit est quibusdam repellat nostrum nam repellat,Diesel,Semi-Automatique,32099,KTM,250 EXC-F,Moto,2024-12-25 16:17:28.373833,2010
3891,Berline,Moyenne état,Blanc,Neuf,2024-12-25 16:17:28.830295,consequatur incidunt velit qui iste optio consequatur consequuntur similique non quae repellendus pariatur iure temporibus ut rem non eligendi vero nemo autem magni vel amet est,Hybride,Manuel,9249,Chevrolet,Equinox,Voiture,2024-12-25 16:17:28.830301,2014
3892,Crossover,Mauvaise état,Jaune,Peu Endommagé,2024-12-25 16:17:29.442879,quo veniam omnis accusamus et iure ut molestias consectetur sint necessitatibus odit ut ut dolor quasi vero rerum aut repellat,Électrique,Manuel,184157,Hyundai,Santa Fe,Voiture,2024-12-25 16:17:29.442882,2006
3893,Standard,Bonne état,Jaune,Peu Endommagé,2024-12-25 16:17:29.893521,ut corrupti eos aut doloribus iste minima rerum quia totam temporibus corrupti esse libero beatae,Essence,Automatique,7509,Indian,Dark Horse,Moto,2024-12-25 16:17:29.893528,2022
3894,Standard,Moyenne état,Violet,Occasion,2024-12-25 16:17:30.343469,sapiente amet distinctio voluptatem occaecati hic assumenda porro voluptates et rerum asperiores saepe id non temporibus totam magni,Diesel,Manuel,32895,Ducati,Diavel,Moto,2024-12-25 16:17:30.343476,1982
3895,Monospace,Très bonne état,Bleu,Peu Endommagé,2024-12-25 16:17:30.794722,deleniti repellat laudantium exercitationem magni a laboriosam commodi corrupti ipsum,Électrique,Semi-Automatique,145201,Hyundai,Kona,Voiture,2024-12-25 16:17:30.794728,1998
3896,Break,Bonne état,Orange,Occasion,2024-12-25 16:17:31.255653,facilis temporibus temporibus voluptates officiis repudiandae distinctio dicta sed ipsa perspiciatis maiores hic asperiores qui repellendus,Électrique,Automatique,27843,Mercedes-Benz,CLS,Voiture,2024-12-25 16:17:31.255659,2008
3897,Cafe Racer,Très bonne état,Violet,Occasion,2024-12-25 16:17:31.709033,voluptatem voluptatem adipisci sed id harum enim cumque ut adipisci rerum exercitationem quasi harum qui et aut maxime accusamus quasi impedit repudiandae soluta est sed eum expedita a sequi cum eum perspiciatis veniam voluptas autem,Essence,Semi-Automatique,133838,KTM,500 EXC-F,Moto,2024-12-25 16:17:31.709038,1979
3898,Touring,Très bonne état,Bleu,Peu Endommagé,2024-12-25 16:17:32.162587,voluptates illum voluptatem placeat voluptate saepe ullam in consequatur accusantium quas doloribus facere sed nihil rem cum ab velit veritatis voluptas est reprehenderit esse aut vel qui assumenda rerum non ut nisi eaque aut sint laborum recusandae atque,Diesel,Automatique,22947,Indian,Chief,Moto,2024-12-25 16:17:32.162594,2000
3899,Coupé,Mauvaise état,Gris,Neuf,2024-12-25 16:17:32.676177,velit vel voluptas quasi eius magnam aut illo nulla ullam ex deserunt et ducimus sapiente unde harum ullam maxime autem voluptas culpa et nisi fugit nesciunt dicta autem consequatur eaque laboriosam reprehenderit,Électrique,Semi-Automatique,21946,Honda,Accord,Voiture,2024-12-25 16:17:32.676183,1998
3900,Electric,Mauvaise état,Rose,Peu Endommagé,2024-12-25 16:17:33.128931,sit alias rerum ut enim placeat et eveniet incidunt doloremque optio consequatur quia dolorum velit excepturi reprehenderit dolore,Hybride,Semi-Automatique,33180,Ducati,Hypermotard,Moto,2024-12-25 16:17:33.128937,1987
